Country Name,Country Code,Series Name,Series Code,1980 [YR1980],2000 [YR2000],2010 [YR2010],2022 [YR2022]
Tuvalu,TUV,GDP per capita (current US$),NY.GDP.PCAP.CD,..,1564.01519486158,3043.16532255235,5334.98860491543
Uganda,UGA,GDP per capita (current US$),NY.GDP.PCAP.CD,93.6922285457737,257.829605739453,824.737671173843,964.224385224431
Ukraine,UKR,GDP per capita (current US$),NY.GDP.PCAP.CD,..,658.344604492188,3078.41479492188,4533.9755859375
United Arab Emirates,ARE,GDP per capita (current US$),NY.GDP.PCAP.CD,42995.163998245,31855.5006047175,34165.9133053315,53757.8632508308
United Kingdom,GBR,GDP per capita (current US$),NY.GDP.PCAP.CD,10032.1786752405,28289.65268964,39693.1938701237,45850.4261222629
United States,USA,GDP per capita (current US$),NY.GDP.PCAP.CD,12574.7915062163,36329.9560727102,48650.6431283336,76398.5917422054
Uruguay,URY,GDP per capita (current US$),NY.GDP.PCAP.CD,3440.71777087917,6932.47832494715,12512.5941268441,20795.0423535553
Uzbekistan,UZB,GDP per capita (current US$),NY.GDP.PCAP.CD,..,558.226802377,1742.34925645077,2255.15115489364
Vanuatu,VUT,GDP per capita (current US$),NY.GDP.PCAP.CD,1025.63981151411,1416.1970239414,2732.55155722254,3010.29217286159
"Venezuela, RB",VEN,GDP per capita (current US$),NY.GDP.PCAP.CD,3886.57395632113,4795.63474784068,13692.9149666211,..
Viet Nam,VNM,GDP per capita (current US$),NY.GDP.PCAP.CD,..,394.583136574358,1684.01166738777,4163.5143004093
Virgin Islands (U.S.),VIR,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,39905.1284180994,..
West Bank and Gaza,PSE,GDP per capita (current US$),NY.GDP.PCAP.CD,..,1476.17185000238,2557.07562356699,3789.32796575153
